           SrcAddr        Dur   sMeanPktSz     SrcBytes       AckDat  SrcLoad  DstLoad   dMeanPktSz  Dport 
       192.168.0.2   0.415417    64.000000          128     0.000000 1232.49* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415142    84.000000          168     0.000000 1618.72* 0.000000     0.000000 hostm*
       192.168.0.2   0.415101    64.000000          128     0.000000 1233.43* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416431    84.000000          168     0.000000 1613.71* 0.000000     0.000000 hostm*
       192.168.0.2   0.416410    64.000000          128     0.000000 1229.55* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416233    84.000000          168     0.000000 1614.48* 0.000000     0.000000 hostm*
       192.168.0.2   0.416225    64.000000          128     0.000000 1230.10* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417043    84.000000          168     0.000000 1611.34* 0.000000     0.000000 hostm*
       192.168.0.2   0.417009    64.000000          128     0.000000 1227.79* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416762    84.000000          168     0.000000 1612.43* 0.000000     0.000000 hostm*
       192.168.0.2   0.416749    64.000000          128     0.000000 1228.55* 0.000000     0.000000 hostm*
       192.168.0.2   0.000000   167.000000          167     0.000000 0.000000 0.000000     0.000000 1900
fe80::1d85:84de:a*   0.414672    84.000000          168     0.000000 1620.55* 0.000000     0.000000 hostm*
       192.168.0.2   0.414658    64.000000          128     0.000000 1234.75* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414493    84.000000          168     0.000000 1621.25* 0.000000     0.000000 hostm*
       192.168.0.2   0.414478    64.000000          128     0.000000 1235.28* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413557    84.000000          168     0.000000 1624.92* 0.000000     0.000000 hostm*
       192.168.0.2   0.413515    64.000000          128     0.000000 1238.16* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413296    84.000000          168     0.000000 1625.95* 0.000000     0.000000 hostm*
       192.168.0.2   0.413339    64.000000          128     0.000000 1238.69* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413043    84.000000          168     0.000000 1626.94* 0.000000     0.000000 hostm*
       192.168.0.2   0.412951    64.000000          128     0.000000 1239.85* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412706    84.000000          168     0.000000 1628.27* 0.000000     0.000000 hostm*
       192.168.0.2   0.412694    64.000000          128     0.000000 1240.62* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412627    84.000000          168     0.000000 1628.58* 0.000000     0.000000 hostm*
       192.168.0.2   0.412606    64.000000          128     0.000000 1240.89* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412428    84.000000          168     0.000000 1629.37* 0.000000     0.000000 hostm*
       192.168.0.2   0.412408    64.000000          128     0.000000 1241.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412072    84.000000          168     0.000000 1630.78* 0.000000     0.000000 hostm*
       192.168.0.2   0.412049    64.000000          128     0.000000 1242.57* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411874    84.000000          168     0.000000 1631.56* 0.000000     0.000000 hostm*
       192.168.0.2   0.411857    64.000000          128     0.000000 1243.14* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410541    84.000000          168     0.000000 1636.86* 0.000000     0.000000 hostm*
       192.168.0.2   0.410528    64.000000          128     0.000000 1247.17* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410332    84.000000          168     0.000000 1637.69* 0.000000     0.000000 hostm*
       192.168.0.2   0.410326    64.000000          128     0.000000 1247.78* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424537    84.000000          168     0.000000 1582.90* 0.000000     0.000000 hostm*
       192.168.0.2   0.424520    64.000000          128     0.000000 1206.06* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424318    84.000000          168     0.000000 1583.71* 0.000000     0.000000 hostm*
       192.168.0.2   0.424307    64.000000          128     0.000000 1206.67* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415684    84.000000          168     0.000000 1616.61* 0.000000     0.000000 hostm*
       192.168.0.2   0.415640    64.000000          128     0.000000 1231.83* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415679    84.000000          168     0.000000 1616.63* 0.000000     0.000000 hostm*
       192.168.0.2   0.415633    64.000000          128     0.000000 1231.85* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414962    84.000000          168     0.000000 1619.42* 0.000000     0.000000 hostm*
       192.168.0.2   0.414952    64.000000          128     0.000000 1233.87* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414836    84.000000          168     0.000000 1619.91* 0.000000     0.000000 hostm*
       192.168.0.2   0.414815    64.000000          128     0.000000 1234.28* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414484    84.000000          168     0.000000 1621.29* 0.000000     0.000000 hostm*
       192.168.0.2   0.414473    64.000000          128     0.000000 1235.30* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414292    84.000000          168     0.000000 1622.04* 0.000000     0.000000 hostm*
       192.168.0.2   0.414273    64.000000          128     0.000000 1235.90* 0.000000     0.000000 hostm*
       192.168.0.2   0.016426    83.000000           83     0.000000 0.000000 0.000000   132.000000 domain
       192.168.0.2   3.045357   168.076920         2185     0.000039 5298.55* 6076.13*   210.250000 https
       192.168.0.2   0.000018    54.000000           54     0.000000 0.000000 0.000000    60.000000 http
       192.168.0.2   0.218949    75.500000          151     0.000000 2776.90* 2813.44*    77.000000 https
       192.168.0.2   0.218056    59.500000          119     0.000000 2201.26* 0.000000    65.000000 4070
       192.168.0.2   4.889366   962.473145        89510     0.000000 144882.* 674.116*    68.571426 5938
       192.168.0.2   3.194940    71.088051        11303     0.000000 28124.4* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   3.195377    90.708862        14332     0.000000 35656.5* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   0.391094    90.000000          630     0.000000 11045.9* 0.000000     0.000000 0x0000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.2   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.4   3.998188    65.000000          390     0.000000 650.294* 0.000000     0.000000 57815
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   4.022626   305.000000         1525     0.000000 2426.27* 0.000000     0.000000 54915
    37.252.251.202   3.810786   116.736839         4436     0.000000 9068.99* 3709.47*    57.000000 51594
       192.168.0.2   1.706751    54.000000          270     0.000000 2760.80* 1012.44*   147.199997 https
       192.168.0.2   0.022015    54.000000           54     0.000103 0.000000 0.000000    60.000000 5228
       192.168.0.2   2.024333   211.000000          633     0.000000 1667.70* 0.000000     0.000000 1900
       192.168.0.4   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.2   1.575618    92.000000         3036     0.000000 14947.7* 0.000000     0.000000 netbi*
fe80::1d85:84de:a*   0.424605    84.000000          168     0.000000 1582.64* 0.000000     0.000000 hostm*
       192.168.0.2   0.424581    64.000000          128     0.000000 1205.89* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424429    84.000000          168     0.000000 1583.30* 0.000000     0.000000 hostm*
       192.168.0.2   0.424408    64.000000          128     0.000000 1206.38* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424105    84.000000          168     0.000000 1584.51* 0.000000     0.000000 hostm*
       192.168.0.2   0.424056    64.000000          128     0.000000 1207.38* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423836    84.000000          168     0.000000 1585.51* 0.000000     0.000000 hostm*
       192.168.0.2   0.423823    64.000000          128     0.000000 1208.05* 0.000000     0.000000 hostm*
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000 https
fe80::1d85:84de:a*   0.419266    84.000000          168     0.000000 1602.80* 0.000000     0.000000 hostm*
       192.168.0.2   0.419273    64.000000          128     0.000000 1221.16* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418994    84.000000          168     0.000000 1603.84* 0.000000     0.000000 hostm*
       192.168.0.2   0.419037    64.000000          128     0.000000 1221.84* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418606    84.000000          168     0.000000 1605.32* 0.000000     0.000000 hostm*
       192.168.0.2   0.418584    64.000000          128     0.000000 1223.17* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418368    84.000000          168     0.000000 1606.24* 0.000000     0.000000 hostm*
       192.168.0.2   0.418350    64.000000          128     0.000000 1223.85* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417344    84.000000          168     0.000000 1610.18* 0.000000     0.000000 hostm*
       192.168.0.2   0.417297    64.000000          128     0.000000 1226.94* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417074    84.000000          168     0.000000 1611.22* 0.000000     0.000000 hostm*
       192.168.0.2   0.417027    64.000000          128     0.000000 1227.73* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415788    84.000000          168     0.000000 1616.20* 0.000000     0.000000 hostm*
       192.168.0.2   0.415757    64.000000          128     0.000000 1231.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415546    84.000000          168     0.000000 1617.14* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415479    84.000000          168     0.000000 1617.41* 0.000000     0.000000 hostm*
       192.168.0.2   0.415520    64.000000          128     0.000000 1232.19* 0.000000     0.000000 hostm*
       192.168.0.2   0.415437    64.000000          128     0.000000 1232.43* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415227    84.000000          168     0.000000 1618.39* 0.000000     0.000000 hostm*
       192.168.0.2   0.415127    64.000000          128     0.000000 1233.35* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415012    84.000000          168     0.000000 1619.23* 0.000000     0.000000 hostm*
       192.168.0.2   0.414967    64.000000          128     0.000000 1233.83* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414888    84.000000          168     0.000000 1619.71* 0.000000     0.000000 hostm*
       192.168.0.2   0.414863    64.000000          128     0.000000 1234.14* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414673    84.000000          168     0.000000 1620.55* 0.000000     0.000000 hostm*
       192.168.0.2   0.414655    64.000000          128     0.000000 1234.76* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414442    84.000000          168     0.000000 1621.45* 0.000000     0.000000 hostm*
       192.168.0.2   0.414420    64.000000          128     0.000000 1235.46* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421989    84.000000          168     0.000000 1592.45* 0.000000     0.000000 hostm*
       192.168.0.2   0.421963    64.000000          128     0.000000 1213.37* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421726    84.000000          168     0.000000 1593.45* 0.000000     0.000000 hostm*
       192.168.0.2   0.421710    64.000000          128     0.000000 1214.10* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423262    84.000000          168     0.000000 1587.66* 0.000000     0.000000 hostm*
       192.168.0.2   0.423232    64.000000          128     0.000000 1209.73* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423049    84.000000          168     0.000000 1588.46* 0.000000     0.000000 hostm*
       192.168.0.2   0.423038    64.000000          128     0.000000 1210.29* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421791    84.000000          168     0.000000 1593.20* 0.000000     0.000000 hostm*
       192.168.0.2   0.421754    64.000000          128     0.000000 1213.97* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421575    84.000000          168     0.000000 1594.02* 0.000000     0.000000 hostm*
       192.168.0.2   0.421551    64.000000          128     0.000000 1214.56* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417610    84.000000          168     0.000000 1609.15* 0.000000     0.000000 hostm*
       192.168.0.2   0.417581    64.000000          128     0.000000 1226.10* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417369    84.000000          168     0.000000 1610.08* 0.000000     0.000000 hostm*
       192.168.0.2   0.417344    64.000000          128     0.000000 1226.80* 0.000000     0.000000 hostm*
       192.168.0.2   0.000000   126.000000          126     0.000000 0.000000 0.000000     0.000000 27017
fe80::1d85:84de:a*   0.415890    84.000000          168     0.000000 1615.81* 0.000000     0.000000 hostm*
